annual_rainfall_mm,seasonal_rainfall_mm,cloud_visibility_km,humidity_percent,temperature_celsius,river_discharge_cusecs,soil_moisture_percent,flood
2075.8,1505.2,10.27,73.2,28.3,2205.9,62.2,0
3768.2,2163.7,7.74,75.4,24.0,3461.2,71.2,1
2710.0,1766.4,8.48,78.3,22.5,2842.2,57.1,1
2187.5,1458.0,9.17,73.8,25.1,2144.0,45.2,0
2029.1,1462.5,10.96,71.2,26.6,2340.4,59.3,1
2214.6,1592.2,7.55,73.7,31.7,2167.7,55.1,1
2555.6,1846.8,6.91,72.2,34.3,2807.8,71.2,1
1432.5,932.2,9.99,61.1,32.6,2544.3,47.6,0
2924.3,2037.4,7.49,81.1,30.4,3600.5,64.0,1
2665.0,1435.3,7.99,69.6,23.0,2310.0,67.7,1
2666.8,1643.5,7.81,72.6,25.4,2602.4,64.3,1
2485.0,1363.0,8.83,71.3,27.8,1909.9,33.6,0
2212.8,1594.2,8.63,73.8,24.5,2252.2,57.0,0
2637.4,1594.0,6.79,65.3,29.3,2601.2,51.6,1
2584.7,2055.2,7.42,83.9,29.9,2911.6,63.7,1
1969.9,1020.3,13.04,66.8,29.1,2046.7,48.3,0
1827.2,1060.9,11.22,65.6,31.1,2297.0,52.0,0
2266.2,1561.8,11.46,74.2,23.4,2552.1,60.9,1
3206.9,1958.8,9.66,77.6,30.7,2979.0,73.2,1
1394.6,972.1,12.52,69.5,24.2,1210.9,52.0,0
1246.1,755.7,12.28,66.0,23.2,1669.0,47.6,0
2307.1,1197.9,10.54,71.7,29.1,1654.3,53.7,0
2233.1,1351.9,11.08,76.5,31.9,2064.5,63.1,0
2312.7,1743.3,7.88,78.5,29.0,2966.9,60.8,0
2358.6,1365.3,7.06,69.1,27.1,2515.5,53.9,1
2054.9,1173.3,11.34,62.2,28.2,1826.7,40.6,0
3168.4,1687.2,6.98,81.8,27.5,2486.4,68.0,1
1159.4,1004.8,9.79,64.8,22.5,1546.2,48.4,0
1661.5,1476.7,9.46,68.8,22.0,1986.5,75.3,0
2132.9,1261.7,10.13,60.1,26.7,1886.7,51.2,0
1131.9,602.9,10.62,63.3,27.3,769.7,41.8,0
2085.7,1335.4,10.24,70.4,27.0,2374.2,58.3,1
3280.0,2264.5,7.96,72.2,29.7,3449.0,65.8,1
2213.6,1451.3,7.87,73.1,26.1,2482.3,59.4,1
2350.0,1555.4,11.08,69.5,29.3,2157.9,59.4,0
1380.9,559.3,10.56,74.6,26.4,840.6,38.7,0
1799.4,1202.8,13.67,65.3,34.3,2019.5,59.6,0
1956.1,1495.3,8.78,69.2,27.3,2388.3,52.6,0
1993.5,1229.4,10.61,64.1,36.4,1992.6,54.7,0
3033.1,1932.2,4.92,82.5,28.4,2828.4,75.0,1
2562.5,1948.9,7.6,74.5,26.1,3449.4,62.3,1
1477.6,924.0,11.88,61.5,23.4,1782.8,45.5,0
2360.2,1567.6,8.99,75.7,21.2,3050.7,73.5,1
2523.8,1754.3,7.58,67.3,23.0,3073.5,65.7,1
2941.1,2097.1,5.72,81.1,23.5,3632.4,66.3,1
3227.4,2182.8,8.51,87.8,28.6,2906.1,75.7,1
1540.2,628.1,12.69,64.7,24.9,1463.1,38.4,0
1672.9,1384.8,12.12,73.3,27.7,2101.4,46.6,0
1382.6,1062.7,10.23,71.0,32.1,1329.3,58.2,0
2047.9,1461.0,8.87,79.5,26.6,2775.0,50.8,1
2503.1,1424.5,10.88,76.6,35.3,2192.5,71.4,1
2841.8,1957.1,5.23,78.6,22.3,2629.8,63.8,1
2150.6,1419.4,7.86,75.0,26.4,2149.9,69.4,1
1992.1,1159.1,12.3,63.2,24.8,1710.0,43.5,0
2298.6,1447.6,7.81,74.7,30.7,2101.4,63.3,1
1657.2,839.6,9.12,59.2,18.0,1483.1,48.7,0
3558.2,2026.4,10.2,75.3,21.2,3552.2,73.0,1
1155.0,832.6,9.79,48.7,26.6,1340.9,51.4,0
2320.1,1538.4,9.51,73.8,33.2,2920.8,55.9,0
3515.3,2482.4,5.79,78.9,27.9,3857.7,68.7,1
2204.4,1381.8,5.6,75.7,21.6,2346.1,55.6,1
2076.5,1667.9,8.34,75.2,22.2,2809.3,62.6,0
1967.7,1156.2,11.34,73.3,33.7,1949.4,48.8,0
2082.7,1206.5,11.01,62.8,24.5,2394.0,54.3,1
3092.4,1591.8,10.39,77.6,23.2,2659.8,61.8,1
762.3,594.5,12.19,72.0,32.9,743.7,35.7,0
3196.7,2555.8,6.48,86.8,31.0,3783.6,80.3,1
1274.4,911.7,10.55,68.9,32.1,1874.9,45.5,0
2026.7,1678.2,6.59,74.2,23.2,2511.0,57.3,0
1921.0,878.6,9.76,62.0,20.9,1636.1,51.2,0
2582.6,1561.9,6.95,75.9,27.5,2268.5,54.6,1
1161.2,848.0,13.33,56.7,28.3,1146.7,43.2,0
2500.4,1656.5,6.52,71.0,28.5,2105.5,61.5,1
3515.8,2142.1,7.38,69.6,32.9,2716.5,78.4,1
1313.9,900.7,11.22,61.3,20.1,1826.6,48.0,0
2323.3,1407.5,9.57,73.6,30.4,1512.3,59.6,0
1769.7,1218.5,12.48,70.9,22.6,1823.2,51.1,0
2476.8,1418.7,9.02,70.8,30.4,2043.7,56.1,0
2212.4,1147.5,11.61,68.4,25.1,1849.7,51.2,0
1783.0,1328.5,10.07,60.1,23.7,1603.7,56.7,1
2517.1,1575.9,8.86,70.4,24.6,2591.1,57.8,1
3372.8,2487.1,9.12,78.8,21.2,3226.9,84.7,1
2075.9,1189.8,8.38,64.7,27.2,2326.9,50.1,1
2667.8,1508.2,11.28,74.5,23.9,2198.7,48.0,0
1359.4,862.3,12.75,60.1,30.1,1549.2,62.6,0
1578.3,1172.9,9.88,64.8,29.6,1967.2,50.0,0
2507.1,1345.4,12.4,59.3,33.8,2255.0,63.1,0
3164.7,2007.0,4.7,75.5,28.5,3019.9,76.1,1
2431.1,1463.8,8.73,65.6,29.1,2201.6,63.1,1
1996.5,1342.2,8.15,70.1,32.6,2280.6,54.0,0
2199.5,1747.6,9.06,69.4,24.5,2824.3,64.5,1
1387.2,946.4,9.78,65.9,21.0,1453.5,40.1,0
2592.9,1518.5,9.96,70.9,27.8,2526.0,70.4,1
2773.5,1519.5,9.02,80.0,21.3,2756.8,53.4,1
1906.1,1331.9,9.29,72.1,36.8,2376.7,53.5,1
1894.5,1024.7,11.74,57.0,32.8,2060.6,49.8,0
2372.8,1393.1,9.37,63.9,35.7,2293.0,55.5,1
1916.1,1405.9,8.09,70.7,27.2,1976.6,52.4,0
2157.0,1305.0,14.31,64.6,29.2,1888.4,62.8,0
3564.8,2255.3,5.81,64.8,25.2,3415.1,78.0,1
2039.4,1633.5,5.55,79.6,30.5,2824.6,62.6,1
1967.1,1498.2,8.12,75.0,22.1,3208.6,55.7,0
1779.1,915.1,9.67,67.6,16.8,1938.4,53.5,0
2683.7,1400.0,10.99,67.3,23.8,1898.9,53.5,1
2082.2,1352.8,10.41,71.9,21.2,1960.8,64.8,1
1777.9,1336.5,10.59,66.1,32.9,2854.1,55.7,1
3058.8,1781.6,7.76,75.5,34.3,2662.7,70.8,1
3122.7,2065.6,6.83,73.0,21.4,3096.3,68.0,1
1809.7,1104.9,10.3,74.7,32.2,1593.0,51.1,0
986.7,575.0,12.72,53.4,30.8,1688.3,48.1,0
2854.9,1761.3,9.65,80.4,20.7,2851.7,76.2,1
1755.0,1415.8,10.19,70.7,25.4,2037.4,65.9,1
2713.9,1540.2,9.97,69.4,24.7,2127.1,64.1,1
919.4,434.5,14.12,60.6,30.0,1135.2,41.7,0
2780.2,1533.8,10.57,75.4,22.1,2430.6,55.7,1
1412.7,1098.0,11.31,73.8,26.6,2122.1,52.4,0
2675.0,1969.2,8.15,78.1,24.3,3125.6,61.4,1
2209.3,1255.7,12.07,64.3,28.9,1990.2,55.8,0
1579.9,1081.7,9.95,67.1,26.1,1689.0,52.9,0
1935.4,1352.5,8.64,78.9,24.9,2142.6,43.6,1
2646.1,1420.7,7.89,77.3,26.1,2110.7,56.9,1
2268.8,1478.5,9.73,75.7,35.1,2309.1,60.2,0
2579.9,1414.2,6.92,74.4,25.3,2272.7,56.0,1
3484.7,2297.0,7.08,83.6,22.8,3101.8,75.2,1
1183.2,753.9,12.01,69.0,29.3,1631.5,36.1,0
3251.2,1811.9,9.91,72.5,26.4,2653.7,59.3,1
2267.8,1471.0,8.48,64.3,21.3,2086.2,63.8,1
1615.8,1180.2,10.27,68.3,35.9,1869.8,52.1,0
1335.3,541.8,14.65,56.8,25.6,1250.0,42.2,0
2077.1,1258.8,12.35,63.5,25.5,2098.4,50.3,0
2799.1,2024.5,6.39,73.5,27.6,3157.2,68.1,1
2117.1,1571.8,9.38,84.6,33.9,2734.3,45.7,1
3182.3,1871.5,8.42,76.2,20.3,3230.9,70.2,1
1256.7,923.9,12.1,66.9,28.1,1740.6,58.2,0
2192.1,1601.2,8.6,66.4,35.3,2180.7,53.6,1
1385.9,735.5,14.16,53.8,27.5,1338.7,38.1,0
2436.4,1626.2,6.07,68.7,22.1,2231.4,63.1,1
2776.5,1901.0,7.24,83.0,24.5,3385.3,74.5,1
1926.5,1319.6,10.72,71.1,27.8,2745.7,54.7,0
507.3,223.6,14.85,60.4,32.3,974.5,26.8,0
2329.3,1348.6,11.97,73.4,25.6,2443.3,54.0,0
2483.9,1937.1,9.53,73.2,30.3,2996.7,60.1,0
2462.8,1738.0,8.05,80.9,21.3,2782.3,58.6,1
3003.3,1927.2,9.72,72.9,21.2,2429.7,64.3,1
1503.8,1124.9,9.71,74.3,25.1,1884.0,45.5,0
2642.1,1517.5,10.71,73.8,32.8,2132.5,53.8,0
2975.1,1882.5,10.66,66.6,27.3,2937.5,65.7,1
1043.9,725.2,14.1,59.2,28.2,1388.6,44.9,0
2407.8,1336.9,10.15,60.7,28.1,2755.2,46.5,0
1872.3,1501.1,8.87,77.2,31.4,2651.3,60.5,0
2147.0,1396.4,7.47,70.1,24.6,2330.8,53.9,1
2426.0,1638.5,9.32,61.8,29.8,2468.0,65.0,0
1883.3,1159.2,8.98,69.6,23.7,2451.8,56.4,0
1760.8,944.9,10.27,62.6,34.9,1672.1,44.4,0
2222.2,1194.4,8.73,60.6,23.8,2092.6,56.1,0
1493.3,1090.1,10.22,75.3,23.5,1875.3,45.4,0
1494.2,765.0,12.09,63.9,29.2,1335.0,52.3,0
2641.6,1496.2,9.8,69.9,27.3,2381.1,53.3,0
1453.3,913.7,10.67,63.0,28.3,1053.5,49.2,0
2633.1,1630.7,10.49,65.3,27.9,2074.0,59.4,0
2500.7,1859.2,7.72,68.8,22.6,2928.9,58.8,0
1078.2,787.8,10.86,70.0,33.5,1955.3,50.2,0
1759.6,992.3,11.62,63.5,30.6,1844.9,44.9,0
2976.2,1557.1,12.11,72.1,32.4,2230.2,49.0,1
1562.2,1247.6,10.82,58.4,24.9,1626.6,36.1,1
1898.1,1212.6,9.91,61.7,28.7,2251.2,47.5,0
2500.3,1351.1,7.64,72.8,27.8,2018.7,63.6,1
2709.2,2006.8,7.15,78.8,31.5,3201.5,75.2,0
2036.5,1082.6,11.29,75.6,31.6,1970.1,46.0,0
1811.6,1140.6,10.14,74.2,27.8,2069.2,49.1,0
3124.5,2261.3,4.02,78.6,20.9,3336.7,69.6,1
3330.3,2187.3,5.52,81.3,34.1,3349.2,63.0,1
2836.3,1839.7,10.28,73.5,29.2,2763.8,58.8,1
2255.5,1515.4,11.47,81.8,24.6,2203.6,64.3,0
1674.6,913.3,10.25,70.7,28.6,1352.5,50.1,1
1660.2,1021.6,12.18,67.0,21.0,1061.6,50.8,0
2539.6,1729.1,6.75,74.9,31.2,2607.0,54.4,1
2472.0,1622.2,11.02,80.0,21.1,2983.6,61.0,1
3111.0,2272.2,6.85,82.7,26.1,3559.2,58.8,1
2622.8,1546.7,10.62,79.7,28.0,2501.7,64.1,1
1223.0,929.0,8.94,54.2,31.2,1441.0,49.0,0
2883.8,1877.4,8.98,77.8,27.4,3145.9,57.1,0
1551.3,1211.3,10.45,65.7,29.5,1978.3,62.4,0
1950.4,998.6,12.53,74.7,26.9,2220.7,37.9,0
2362.6,1325.7,11.4,77.2,26.9,1862.8,58.0,0
3497.2,2267.8,6.59,80.0,27.3,3109.8,75.9,1
4221.4,2386.0,5.15,88.8,26.2,3228.3,67.3,1
2594.4,1618.6,10.1,81.6,20.3,2078.6,60.1,1
2080.9,1295.5,10.05,69.5,23.9,1838.3,44.5,1
2547.4,1938.7,6.42,88.6,28.0,2954.4,49.3,1
2777.0,1701.5,7.24,73.5,26.0,2413.2,55.5,1
1991.6,1362.5,7.67,68.8,26.4,1046.2,51.8,0
3366.9,2129.6,6.25,82.6,25.7,3484.2,73.8,1
2349.5,1393.3,11.43,68.5,23.5,1736.3,56.5,0
2523.5,1310.3,10.35,69.8,25.0,2314.7,55.1,0
2632.9,1710.9,7.79,80.8,25.8,2648.0,56.0,1
2474.0,1745.0,9.66,74.2,27.0,3316.5,59.5,1
2745.3,1719.4,7.3,65.3,28.6,2948.3,56.7,1
1798.8,1134.4,10.89,69.2,26.3,1766.7,43.9,0
1837.1,1003.7,10.97,62.5,22.9,1544.0,45.3,0
1484.9,1035.5,12.29,70.7,21.4,2245.2,49.9,1
2485.7,1488.4,7.05,74.8,37.4,1917.7,54.5,1
2706.3,2137.7,5.71,85.7,22.5,3229.4,68.1,1
2497.6,1714.4,6.11,78.3,24.9,2603.7,66.3,1
3288.4,2391.2,5.64,86.6,29.1,3386.0,71.8,1
2196.4,1403.8,11.55,67.0,28.4,2360.9,48.3,0
2634.7,1583.7,8.3,76.3,29.1,2536.4,63.1,1
1490.4,914.0,10.81,74.8,25.2,1779.7,48.7,0
1948.4,1110.9,12.14,63.7,28.0,1930.3,52.8,0
2652.1,1837.2,9.71,84.1,27.2,2921.9,68.2,1
2751.9,1910.6,7.7,73.2,25.8,2916.3,68.6,1
2008.9,1395.9,10.79,66.0,28.0,2047.1,56.3,0
2153.5,1392.4,8.16,71.7,31.2,2241.8,70.5,1
1213.4,795.5,14.08,67.3,26.9,1280.1,37.2,0
1967.9,953.6,14.65,70.0,26.9,1457.8,44.4,0
2778.7,1809.8,8.99,70.0,31.3,2661.4,69.7,0
2573.9,1998.1,4.38,79.0,30.8,2961.8,68.3,1
2525.4,1818.0,7.35,71.5,33.3,2783.0,68.6,1
2232.4,1452.2,10.47,63.4,20.0,2590.2,58.2,1
2204.6,1339.3,9.35,65.0,30.6,2024.6,63.4,0
1770.8,1221.4,12.33,64.6,29.4,2085.8,46.9,0
2654.2,1426.0,10.53,73.2,23.5,2317.9,64.8,0
2473.6,1757.9,7.35,80.0,28.0,2514.8,70.0,1
2519.8,1969.7,7.66,69.2,31.2,2984.2,59.7,1
1858.1,1078.7,9.61,68.6,23.7,2149.2,54.0,1
800.3,435.0,13.1,53.9,28.8,1099.7,37.9,0
2913.1,1780.9,7.49,77.6,30.5,2794.1,59.8,1
1888.8,1314.9,11.83,66.3,22.7,1932.0,43.3,0
1639.2,1051.8,14.23,61.2,26.4,2405.4,43.7,0
2650.8,1735.6,6.34,78.0,28.2,2475.0,66.8,1
1945.2,1320.0,7.17,66.5,23.8,1649.7,59.6,1
2889.0,1773.9,7.98,72.8,23.5,2975.4,62.0,1
2601.1,1543.4,6.93,60.8,26.5,2394.8,63.8,0
2644.3,1467.8,9.57,75.8,30.2,2243.8,63.2,1
1312.1,871.6,12.85,68.6,29.6,1425.8,47.3,0
2987.8,2051.5,9.55,77.5,23.6,3625.9,64.1,1
2369.8,1497.9,9.68,63.7,29.6,2478.8,60.7,1
1960.0,1110.7,10.55,73.2,23.7,2053.3,53.7,0
2293.2,1817.3,5.22,71.5,20.6,2820.4,68.1,1
1045.4,627.2,12.69,59.6,25.5,1365.0,47.0,0
2465.6,1506.1,9.46,83.0,31.5,2802.2,50.1,0
1530.9,1114.7,11.78,63.7,29.6,1818.1,47.8,0
1320.8,653.0,11.49,65.9,27.0,879.2,30.9,0
1210.5,573.1,12.2,64.1,25.3,1476.8,45.2,0
2923.2,1699.7,6.41,75.5,25.4,2773.7,60.6,1
1791.0,1175.7,7.15,69.3,27.4,2002.0,54.6,0
3196.9,2409.1,4.3,83.2,22.7,3652.6,66.3,1
1851.7,1224.3,8.05,69.8,25.6,1919.1,61.4,0
1090.2,659.8,13.03,62.0,26.1,1331.0,35.2,0
1474.3,777.9,11.31,71.1,21.6,1432.9,49.2,0
3003.3,2027.9,6.59,70.6,23.6,2857.5,68.7,1
2098.7,1191.3,9.06,73.1,28.6,2345.8,51.2,0
1843.6,1121.8,5.94,71.4,27.0,1478.6,49.4,1
2304.0,1828.3,10.41,78.5,25.8,3493.7,60.5,1
2526.2,1718.0,7.06,79.4,23.4,2910.7,70.0,1
2926.3,1963.4,7.02,76.0,33.3,2420.8,66.9,1
3141.5,1909.0,5.66,66.5,23.6,2819.0,58.2,1
1966.2,1244.2,11.79,68.2,28.0,2004.7,51.0,0
1338.1,804.4,12.2,58.8,25.0,1623.1,45.9,0
1931.2,1215.7,9.2,64.6,27.1,1722.8,58.2,0
2369.2,1474.5,8.88,64.9,28.8,2352.8,54.0,1
1573.6,948.4,13.96,63.0,21.5,1649.1,44.6,0
1577.9,1076.8,10.85,63.8,27.0,1624.7,50.3,0
2423.5,1513.8,9.05,59.7,31.8,2129.3,63.6,1
2168.4,1575.9,7.68,75.7,34.0,2745.5,51.3,1
2221.3,1659.4,5.94,84.3,26.5,2065.3,64.1,1
1707.0,1207.3,10.23,71.2,27.2,2152.5,49.9,0
2050.2,1185.9,11.04,67.0,35.8,2221.6,50.3,0
1599.2,964.2,13.03,65.3,31.5,1639.7,60.1,0
2778.6,2013.0,4.08,74.9,24.5,3032.0,66.6,1
2872.9,1862.5,6.33,75.8,24.5,3177.1,69.4,1
1000.0,713.0,11.46,62.6,30.8,1179.8,47.7,0
1595.8,1192.0,10.52,63.8,23.0,1809.5,45.3,0
1227.3,730.1,12.04,71.4,31.4,1264.0,32.6,0
1777.5,1311.1,9.9,61.9,28.3,2488.5,59.5,0
2145.8,1115.8,11.43,70.8,29.1,2282.4,44.4,0
1257.7,747.8,10.84,62.7,26.0,1016.0,34.0,0
1600.8,1105.2,12.26,76.6,24.5,2183.3,56.9,0
1547.4,959.1,12.05,67.2,32.8,1944.6,41.9,0
2334.7,1489.4,8.94,69.5,26.0,2827.8,53.3,1
2245.1,1488.4,11.82,70.0,25.4,2476.0,69.8,0
1730.9,1446.6,11.91,71.0,26.7,2295.0,47.2,0
2314.9,1570.6,10.51,66.5,27.8,2806.9,51.9,1
1844.7,1359.8,5.37,66.0,22.9,2409.4,52.7,0
2023.4,1289.6,12.53,60.2,24.7,2785.4,52.7,0
3287.7,2061.5,8.46,72.9,24.5,3364.5,63.3,1
3071.3,2036.3,10.37,77.7,30.4,3091.5,61.2,1
1355.3,961.4,13.25,67.0,23.5,1349.5,57.1,0
2739.3,1510.2,11.7,61.6,20.0,2213.4,59.9,0
2727.4,1736.1,9.81,73.3,19.1,2239.3,66.1,0
1453.6,888.6,13.69,67.5,21.1,1546.3,45.8,0
2732.2,1819.7,11.17,74.1,32.4,3052.5,65.9,0
3199.7,2056.5,7.61,74.3,27.1,3069.6,74.2,1
1470.3,1160.8,8.29,65.6,29.0,2257.5,45.8,0
1603.6,1017.3,10.72,63.4,29.1,1872.9,50.7,0
2861.5,1634.3,9.46,69.7,27.2,2421.9,64.8,1
2376.5,1368.5,9.98,70.8,26.7,2236.9,64.9,0
2558.5,1551.9,7.31,83.5,31.2,2581.5,70.8,1
2421.4,1526.9,6.83,68.0,27.6,2450.4,59.0,1
2454.0,1754.5,7.31,72.6,32.6,2738.3,69.7,0
1337.8,1237.8,11.57,68.3,29.5,1816.6,37.2,0
2880.8,1717.3,10.93,70.3,24.5,2516.7,71.5,1
2960.2,1852.4,9.43,80.8,25.0,3493.0,60.4,1
2050.9,1184.1,12.15,56.1,24.1,2348.7,50.8,1
2171.7,1390.8,9.66,67.6,31.9,1796.3,58.7,1
1204.8,684.9,9.82,66.6,25.4,646.1,41.9,0
2534.3,2028.9,6.71,75.7,23.8,3059.0,69.2,1
2571.8,1829.7,7.75,70.9,28.3,3055.2,73.8,1
2159.6,1261.1,9.53,71.0,26.6,1920.4,51.3,0
2930.8,1840.1,8.18,79.7,28.2,3106.6,58.0,1
1982.8,1398.0,10.42,71.3,34.6,2265.3,67.1,0
2567.0,1705.2,9.89,69.6,30.7,2582.6,65.1,0
1537.2,1042.3,10.67,68.7,27.1,2029.8,61.1,0
2184.7,1206.2,7.62,66.2,21.4,1848.2,57.8,1
2086.7,1461.2,8.8,74.7,25.0,2240.4,49.5,0
2346.5,1610.2,9.03,80.0,29.8,2713.8,64.1,1
1959.8,1112.9,12.66,54.1,22.3,1881.7,45.0,0
2114.5,1429.6,8.79,71.2,35.6,2859.6,56.8,0
2736.9,1913.1,8.59,67.2,27.1,3099.5,65.4,1
1916.1,1310.8,10.52,81.5,27.2,2327.2,44.9,1
1155.7,680.6,12.51,60.1,24.3,1335.9,37.9,0
3337.2,2179.4,8.22,82.6,29.0,3486.7,84.1,1
3097.9,2096.0,6.15,77.7,22.4,3023.3,70.7,1
1360.0,1005.3,10.37,62.0,35.7,1841.3,47.8,0
2648.3,1984.7,7.54,72.1,32.3,2706.0,78.1,1
1873.1,1289.4,9.2,77.0,30.9,2423.6,51.8,0
2371.3,1451.6,10.32,75.7,21.4,2401.7,56.7,0
2391.2,1728.8,7.45,83.6,27.8,3255.8,68.4,1
2047.6,1140.1,11.06,67.7,31.8,2642.8,49.0,0
1690.6,1105.2,10.71,68.5,29.4,2110.5,46.2,0
1751.1,976.3,11.66,64.3,23.0,1740.9,34.8,0
1604.5,1004.9,10.54,64.6,24.4,1472.3,43.2,0
1659.3,936.8,10.98,60.0,25.2,1942.4,41.9,0
2156.3,1289.2,10.31,69.5,24.6,2174.5,55.1,0
1734.8,1037.3,11.41,62.4,33.1,1958.1,45.8,0
2643.3,1727.5,8.52,76.1,19.3,3178.4,75.3,0
3166.7,2190.0,9.35,79.8,29.6,2990.2,64.7,1
1823.0,1379.4,8.34,71.5,21.8,1947.0,64.3,0
2355.6,1499.5,9.28,79.8,23.2,2303.4,59.4,1
2524.8,1390.2,7.43,70.0,19.0,2484.1,60.9,0
2506.8,1839.7,8.66,78.9,24.8,2966.1,69.0,1
2249.4,1423.1,7.99,80.8,33.0,2010.2,43.4,0
2682.7,2138.4,6.56,84.9,28.1,3399.9,70.0,1
2513.5,1798.9,7.7,80.4,22.2,2388.2,62.2,1
1395.5,880.8,12.12,63.1,31.1,1349.7,39.7,0
2765.0,2086.4,6.35,79.0,31.9,3073.3,71.9,1
2776.7,1443.3,8.69,64.2,27.4,2138.1,67.4,0
1703.9,1017.2,13.34,68.6,35.1,2038.4,33.0,0
2224.7,1596.9,9.44,73.8,30.3,2582.0,56.7,1
2644.2,1716.4,7.72,73.9,29.7,3175.2,54.7,1
2063.9,1486.0,9.05,76.4,23.8,2283.3,58.3,0
2897.4,1657.7,11.25,67.1,29.5,2535.5,59.1,1
3736.5,2366.7,5.77,89.1,27.9,3821.5,70.7,1
1689.1,1213.0,9.42,72.8,29.1,1989.0,56.9,0
1302.3,877.0,10.68,64.2,24.3,2044.4,56.3,1
2397.5,1408.1,8.9,69.7,27.5,2422.4,72.4,1
2669.0,1619.2,8.04,75.1,23.7,1818.1,55.9,1
2049.9,1465.8,7.58,78.6,18.4,2685.5,46.6,0
3144.6,1798.4,6.57,75.2,31.0,3021.8,67.1,1
1329.9,1030.4,9.89,67.0,21.0,2073.3,59.0,0
2650.4,1708.5,9.48,73.8,27.4,2062.4,66.9,1
1806.2,1459.9,8.95,79.9,28.3,2126.0,67.0,1
3317.6,2474.0,5.41,80.2,28.3,3415.9,75.0,1
3495.1,1960.4,9.55,76.3,25.9,2698.2,63.1,1
1701.7,1137.9,12.68,74.8,28.1,2444.9,52.0,0
1842.8,1255.3,9.87,69.5,28.9,2065.5,51.6,0
2758.7,1716.5,7.62,79.5,29.9,2634.7,66.2,1
1948.4,1688.5,7.37,68.9,33.9,2776.3,67.5,0
2170.5,1353.2,10.96,68.8,27.9,2362.2,61.7,0
2216.5,1325.6,9.72,76.9,27.3,1156.5,57.9,0
952.2,662.8,11.93,58.9,23.4,1134.6,43.9,0
2191.0,1502.0,8.15,70.7,28.7,1953.7,62.9,0
1751.7,972.8,10.2,66.9,29.7,1836.1,36.5,0
1879.5,1215.3,10.92,63.3,26.2,1932.5,54.1,0
3138.4,2172.9,4.88,76.7,29.2,3220.8,71.1,1
1383.3,515.7,14.56,61.2,25.8,521.0,40.9,0
2728.6,1611.5,8.16,72.9,29.7,2421.4,59.7,0
2018.7,1649.3,8.59,79.4,30.7,2896.2,63.5,1
2018.2,1253.5,8.29,76.4,30.6,2489.7,50.1,0
2713.7,1747.5,8.43,69.8,27.5,2900.1,69.5,1
2421.0,1468.8,9.0,71.6,22.8,1935.3,60.4,0
2570.9,1608.4,8.89,76.0,24.6,2888.4,61.1,1
2829.3,1874.2,10.18,83.1,29.4,3060.0,61.0,1
1984.6,1346.6,10.22,73.3,36.8,2148.0,60.1,0
1802.0,1248.1,9.13,70.1,25.6,1452.6,54.6,0
1494.7,795.9,10.95,67.0,28.8,1780.9,40.4,0
1663.5,1124.1,11.68,70.7,24.8,1727.5,50.7,0
4116.9,2880.6,6.15,81.9,23.1,4204.6,87.8,1
3009.0,2370.0,6.54,81.9,24.3,3483.0,77.7,1
1321.8,1166.5,11.66,75.1,18.7,2419.6,54.8,0
1340.4,769.5,13.03,62.4,32.4,1424.3,45.0,0
2513.2,2058.3,9.41,78.2,18.1,3068.4,74.7,1
2555.7,1500.9,6.45,70.2,25.9,2849.7,65.6,1
2556.8,1477.0,10.46,59.6,22.3,2148.8,62.1,0
2034.3,1537.9,10.71,71.9,23.5,2666.6,55.3,0
2118.5,1401.9,7.73,71.8,32.5,2192.7,49.9,1
2413.1,1653.7,7.47,70.5,27.8,2266.3,57.7,1
2255.8,1374.5,8.57,64.3,23.1,2218.5,67.5,1
757.5,392.4,12.44,54.9,24.6,1198.0,39.0,0
2050.6,1535.6,8.52,75.6,23.9,2825.6,71.6,1
1646.6,1066.6,11.36,76.5,26.8,2275.6,49.3,0
2313.9,1542.2,10.52,78.8,27.7,2339.3,57.4,1
4140.4,2631.9,6.75,77.1,34.6,3493.7,78.9,1
2438.9,1521.6,8.04,75.9,19.3,2306.4,58.0,1
1996.2,976.5,10.07,62.4,26.9,1366.1,43.7,0
2799.2,2141.9,8.94,75.5,25.7,3112.2,63.3,1
2513.7,1555.9,10.14,69.7,30.8,2342.3,62.2,0
2473.1,1611.0,9.08,76.2,28.4,2732.0,66.5,1
2594.5,1581.5,9.78,77.1,29.4,1815.1,74.3,1
3536.8,1828.5,8.1,74.5,28.4,2565.5,61.7,0
1464.9,894.3,12.43,64.4,23.3,1400.2,44.7,0
2507.9,1417.0,9.18,72.8,31.8,2627.3,51.9,1
1597.9,975.5,11.75,68.5,30.2,1385.2,55.0,0
2561.1,1692.8,6.39,79.4,30.7,2684.0,66.6,1
1602.9,1105.8,9.82,60.7,32.1,1843.9,45.5,0
1928.7,964.9,10.37,65.7,28.7,2019.0,42.7,0
2008.2,1122.5,10.23,61.9,32.9,2081.9,56.8,1
2834.3,1641.5,7.45,72.7,28.5,2588.2,63.1,1
2797.0,1563.5,8.34,71.0,26.1,2287.9,63.9,1
1390.3,880.1,9.43,64.4,27.0,1044.5,41.2,0
2235.7,1377.3,10.66,66.1,26.9,2295.7,44.6,0
1738.8,1316.2,9.94,62.0,24.9,2304.4,49.4,0
1382.0,979.4,8.77,55.2,33.5,1251.8,52.5,0
2058.9,1314.7,8.82,68.7,28.2,1773.3,67.3,1
